time_s,x_m,y_m,altitude_m,vz_m_s,speed_m_s,thrust_N
8.32499999999991,-0.23732857691265108,0.010621954895270541,576.3654254979056,18.809142639014794,18.809186912458717,0.0
8.34499999999991,-0.2381440448202751,0.01065611285219088,576.7395326862237,18.601618613807982,18.6016633752236,0.0
8.36499999999991,-0.23895945147880027,0.010690281516634583,577.1094919289827,18.394347556387586,18.39439281472413,0.0
8.38499999999991,-0.23977478412830666,0.010724457101111343,577.4753082539831,18.187326313762448,18.187372078271736,0.0
8.404999999999909,-0.24059002986541506,0.010758635893092578,577.8369866261169,17.980551748008946,17.98059802822328,0.0
8.424999999999908,-0.24140517578037027,0.010792813964345241,578.1945319476654,17.77402073597977,17.774067541772936,0.0
8.444999999999908,-0.24222020917412626,0.010826987377057513,578.5479490585936,17.56773016912509,17.567777510734675,0.0
8.464999999999907,-0.2430351176946108,0.010861151867476859,578.8972427368395,17.361676953280643,17.36172484132974,0.0
8.484999999999907,-0.2438498892884234,0.010895303086061217,579.2424176985999,17.15585800846454,17.15590645397421,0.0
8.504999999999907,-0.24466451185946375,0.010929436930447015,579.5834785986124,16.950270268694343,16.95031928306725,0.0
8.524999999999906,-0.2454789733120915,0.010963549123663189,579.9204300304315,16.74491068147571,16.744960276502542,0.0
8.544999999999906,-0.2462932614286768,0.010997635596083922,580.2532765266925,16.53977620758069,16.539826395482535,0.0
8.564999999999905,-0.24710736407470216,0.011031692564143207,580.5820225593864,16.33486382169615,16.334914615148065,0.0
8.584999999999905,-0.24792126912835008,0.011065716442934435,580.9066725401303,16.130170511692548,16.13022192384409,0.0
8.604999999999905,-0.24873496435984516,0.011099703856322042,581.2272308204291,15.925693278430485,15.925745322879939,0.0
8.624999999999904,-0.24954843727410317,0.011133651595794544,581.5437016919323,15.721429135484547,15.721481826345123,0.0
8.644999999999904,-0.2503616754001255,0.011167556462568005,581.8560893866867,15.517375108987206,15.517428460907343,0.0
8.664999999999903,-0.2511746661709794,0.011201415377443043,582.1643980773858,15.313528237433491,15.313582265618463,0.0
8.684999999999903,-0.2519873969273065,0.011235225212517958,582.468631877615,15.10988557148148,15.109940291723587,0.0
8.704999999999902,-0.2527998549444624,0.01126898300576997,582.7687948420928,14.906444173755986,14.90649960247225,0.0
8.724999999999902,-0.25361202730667803,0.011302686077412251,583.0648909669084,14.703201118690249,14.703257272922121,0.0
8.744999999999902,-0.2544239008665213,0.011336331859513797,583.356924189756,14.50015349228733,14.500210389763133,0.0
8.764999999999901,-0.2552354622857646,0.011369917863389336,583.6448983901644,14.297298391977355,14.297356051121916,0.0
8.7849999999999,-0.256046698082741,0.011403441644057736,583.9288173897229,14.094632926376825,14.09469136639221,0.0
8.8049999999999,-0.2568575948094564,0.011436900946210452,584.208684952304,13.892154215126276,13.892213456048928,0.0
8.8249999999999,-0.2576681390086326,0.011470293844058562,584.4845047842817,13.689859388730058,13.689919451462327,0.0
8.8449999999999,-0.2584783171068604,0.011503618749451034,584.7562805347475,13.48774558838054,13.487806494716434,0.0
8.864999999999899,-0.2592881153715125,0.011536874189896948,585.0240157957215,13.285809965739757,13.285871738443127,0.0
8.884999999999899,-0.26009752003253417,0.01157005883877801,585.2877141023607,13.084049682783244,13.084112345641678,0.0
8.904999999999898,-0.26090651715463803,0.011603171513008393,585.5473789331633,12.882461911637051,12.882525489499306,0.0
8.924999999999898,-0.2617150926248916,0.01163621115386305,585.8030137101696,12.681043834365207,12.68110835323203,0.0
8.944999999999897,-0.2625232321615466,0.011669176931155743,586.0546217991596,12.47979264282984,12.479858129902668,0.0
8.964999999999897,-0.26333092128544083,0.011702068273560223,586.3022065098467,12.278705455623086,12.278771939393414,0.0
8.984999999999896,-0.2641381452467047,0.011734884744616175,586.5457710586354,12.077774549415318,12.07784205973764,0.0
9.004999999999896,-0.2649448888368373,0.011767625983990733,586.7853184891807,11.876993239465207,11.877061807653543,0.0
9.024999999999896,-0.26575113666609146,0.01180029175783508,587.0208517699109,11.676359176801475,11.676428835738426,0.0
9.044999999999895,-0.266556873172038,0.011832881924882983,587.2523738223158,11.475870016482377,11.475940800727582,0.0
9.064999999999895,-0.26736208267323086,0.0118653964630957,587.4798875210251,11.275523417417563,11.275595363330572,0.0
9.084999999999894,-0.268166749355328,0.01189783547110089,587.703395693884,11.075317042195092,11.075390188063258,0.0
9.104999999999894,-0.26897085730619946,0.011930199167559781,587.9229011220242,10.875248556898734,10.875322943082276,0.0
9.124999999999893,-0.269774390485341,0.01196248780844335,588.1384065399332,10.675315630935636,10.675391300011203,0.0
9.144999999999893,-0.2705773327071243,0.011994701717682608,588.3499146355177,10.475515936846758,10.475592933774253,0.0
9.164999999999893,-0.2713796676489477,0.012026841255882808,588.5574280501655,10.275847150113638,10.275925522429851,0.0
9.184999999999892,-0.27218137888170246,0.012058906853690323,588.7609493788017,10.076306948978287,10.07638674699326,0.0
9.204999999999892,-0.2729824498837748,0.012090898987785254,588.9604811699419,9.876893014237188,9.876974291273633,0.0
9.224999999999891,-0.27378286412156416,0.012122818162719054,589.156025925742,9.677603029051461,9.677685841697363,0.0
